일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
2016-12-07,35440,480,1.37,35040,35480,35040,192073,3.40E+11,2.49E+14,140679337
2016-12-06,34960,600,1.75,34440,35200,34400,280036,4.90E+11,2.46E+14,140679337
2016-12-05,34360,-180,-0.52,34340,34680,34220,169692,2.91E+11,2.42E+14,140679337
2016-12-02,34540,-440,-1.26,34480,34760,34140,307059,5.29E+11,2.43E+14,140679337
2016-12-01,34980,60,0.17,34800,35060,34660,310707,5.42E+11,2.46E+14,140679337
2016-11-30,34920,1380,4.11,33540,34940,33540,570704,9.89E+11,2.46E+14,140679337
2016-11-29,33540,0,0,33800,33960,33380,361626,6.07E+11,2.36E+14,140679337
2016-11-28,33540,540,1.64,33000,33620,32800,265881,4.43E+11,2.36E+14,140679337
2016-11-25,33000,0,0,32820,33040,32660,125538,2.06E+11,2.32E+14,140679337
2016-11-24,33000,20,0.06,32980,33040,32660,155143,2.55E+11,2.32E+14,140679337
2016-11-23,32980,180,0.55,33220,33220,32520,253372,4.18E+11,2.32E+14,140679337
2016-11-22,32800,940,2.95,32140,32900,32000,195022,3.19E+11,2.31E+14,140679337
2016-11-21,31860,140,0.44,31300,32120,31300,163604,2.61E+11,2.24E+14,140679337
2016-11-18,31720,360,1.15,31640,31760,31400,189215,2.99E+11,2.23E+14,140679337
2016-11-17,31360,200,0.64,31100,31520,30900,157411,2.46E+11,2.21E+14,140679337
2016-11-16,31160,380,1.23,30800,31280,30800,266164,4.14E+11,2.19E+14,140679337
2016-11-15,30780,-280,-0.9,31060,31620,30780,273314,4.25E+11,2.17E+14,140679337
2016-11-14,31060,-900,-2.82,31900,31920,31040,302666,4.74E+11,2.18E+14,140679337
2016-11-11,31960,-1020,-3.09,31700,32360,31700,256736,4.11E+11,2.25E+14,140679337
2016-11-10,32980,1060,3.32,32600,33000,32360,235907,3.87E+11,2.32E+14,140679337
2016-11-09,31920,-960,-2.92,32920,33140,31820,313672,5.06E+11,2.25E+14,140679337
2016-11-08,32880,80,0.24,32980,32980,32700,108349,1.78E+11,2.31E+14,140679337
2016-11-07,32800,260,0.8,32940,33000,32680,153238,2.52E+11,2.31E+14,140679337
2016-11-04,32540,220,0.68,32100,32680,32100,142077,2.31E+11,2.29E+14,140679337
2016-11-03,32320,-540,-1.64,32600,32800,32120,206837,3.35E+11,2.27E+14,140679337
2016-11-02,32860,-180,-0.54,32800,33040,32620,201985,3.32E+11,2.31E+14,140679337
2016-11-01,33040,260,0.79,32600,33040,32240,206948,3.40E+11,2.32E+14,140679337
2016-10-31,32780,500,1.55,32320,32780,32220,241344,3.93E+11,2.31E+14,140679337
2016-10-28,32280,820,2.61,31600,32280,31600,204284,3.27E+11,2.27E+14,140679337
2016-10-27,31460,120,0.38,31420,32340,31120,282340,4.47E+11,2.21E+14,140679337
2016-10-26,31340,-600,-1.88,31940,31980,31240,210680,3.31E+11,2.20E+14,140679337
2016-10-25,31940,-220,-0.68,32000,32080,31840,197322,3.15E+11,2.25E+14,140679337
2016-10-24,32160,380,1.2,31860,32160,31800,185799,2.98E+11,2.26E+14,140679337
2016-10-21,31780,-620,-1.91,32120,32260,31760,209550,3.34E+11,2.24E+14,140679337
2016-10-20,32400,-100,-0.31,32520,33020,32180,206609,3.37E+11,2.28E+14,140679337
2016-10-19,32500,720,2.27,31580,32860,31500,308891,5.01E+11,2.29E+14,140679337
2016-10-18,31780,-20,-0.06,31440,31900,31440,207690,3.30E+11,2.24E+14,140679337
2016-10-17,31800,260,0.82,31300,32040,30760,255704,4.03E+11,2.24E+14,140679337
2016-10-14,31540,400,1.28,30960,31760,30940,283179,4.45E+11,2.22E+14,140679337
2016-10-13,31140,440,1.43,31000,31620,30900,437291,6.83E+11,2.19E+14,140679337
2016-10-12,30700,-200,-0.65,29900,30900,29880,781771,1.18E+12,2.16E+14,140679337
2016-10-11,30900,-2700,-8.04,32000,32500,30900,768543,1.22E+12,2.17E+14,140679337
2016-10-10,33600,-520,-1.52,33000,33780,32560,505866,8.35E+11,2.36E+14,140679337
2016-10-07,34120,300,0.89,34000,34320,33800,521011,8.86E+11,2.42E+14,141669337
2016-10-06,33820,1440,4.45,33920,34000,33340,591163,9.95E+11,2.40E+14,141669337
2016-10-05,32380,100,0.31,32020,32520,31940,249409,4.03E+11,2.29E+14,141669337
2016-10-04,32280,320,1,32200,32480,32120,261062,4.21E+11,2.29E+14,141669337
2016-09-30,31960,-40,-0.13,31800,32300,31700,235254,3.77E+11,2.26E+14,141669337
2016-09-29,32000,660,2.11,31460,32380,31440,227951,3.65E+11,2.27E+14,141669337
2016-09-28,31340,-40,-0.13,31080,31460,31080,174128,2.72E+11,2.22E+14,141669337
2016-09-27,31380,20,0.06,31000,31500,30660,196688,3.07E+11,2.22E+14,141669337
2016-09-26,31360,-60,-0.19,31420,31920,31280,290496,4.57E+11,2.22E+14,141669337
2016-09-23,31420,-940,-2.9,31640,31960,31320,365993,5.78E+11,2.23E+14,141669337
2016-09-22,32360,520,1.63,32000,32820,31980,228599,3.71E+11,2.29E+14,141669337
2016-09-21,31840,140,0.44,31900,32020,31520,210181,3.34E+11,2.26E+14,141669337
2016-09-20,31700,540,1.73,31180,31760,31180,258423,4.08E+11,2.25E+14,141669337
2016-09-19,31160,620,2.03,30760,31380,30720,448163,6.97E+11,2.21E+14,141669337
2016-09-13,30540,1240,4.23,30160,30980,29900,494345,7.56E+11,2.16E+14,141669337
2016-09-12,29300,-2200,-6.98,29800,30120,29120,529987,7.82E+11,2.08E+14,141669337
2016-09-09,31500,-1280,-3.9,32220,32360,31280,265168,4.20E+11,2.23E+14,141669337
2016-09-08,32780,360,1.11,32460,32780,32280,241417,3.94E+11,2.32E+14,141669337
2016-09-07,32420,-440,-1.34,32960,33040,32420,191837,3.15E+11,2.30E+14,141669337
2016-09-06,32860,740,2.3,32140,32900,31940,153203,2.50E+11,2.33E+14,141669337
2016-09-05,32120,180,0.56,31800,32300,31700,167676,2.68E+11,2.28E+14,141669337
2016-09-02,31940,200,0.63,31900,32260,31760,163060,2.61E+11,2.26E+14,141669337
2016-09-01,31740,-660,-2.04,31660,31760,31260,375803,5.93E+11,2.25E+14,141669337
2016-08-31,32400,-500,-1.52,32820,32820,32220,410644,6.66E+11,2.30E+14,141669337
2016-08-30,32900,100,0.3,32940,33420,32660,156992,2.59E+11,2.33E+14,141669337
2016-08-29,32800,560,1.74,32040,32800,31940,178515,2.90E+11,2.32E+14,141669337
2016-08-26,32240,-540,-1.65,32120,32460,32060,241160,3.89E+11,2.28E+14,141669337
2016-08-25,32780,-280,-0.85,32600,33180,32440,283476,4.64E+11,2.32E+14,141669337
2016-08-24,33060,-680,-2.02,33600,33640,32720,318771,5.29E+11,2.34E+14,141669337
2016-08-23,33740,440,1.32,33300,33880,33140,230914,3.88E+11,2.39E+14,141669337
2016-08-22,33300,-200,-0.6,33480,33840,33180,252244,4.22E+11,2.36E+14,141669337
2016-08-19,33500,700,2.13,32760,33500,32720,336103,5.58E+11,2.37E+14,141669337
2016-08-18,32800,1480,4.73,31340,32880,31320,366541,5.90E+11,2.32E+14,141669337
2016-08-17,31320,-40,-0.13,31380,31400,31020,148929,2.33E+11,2.22E+14,141669337
2016-08-16,31360,460,1.49,30900,31520,30900,216862,3.39E+11,2.22E+14,141669337
2016-08-12,30900,-280,-0.9,31180,31400,30880,209497,3.26E+11,2.19E+14,141669337
2016-08-11,31180,360,1.17,30820,31180,30520,210672,3.25E+11,2.21E+14,141669337
2016-08-10,30820,-520,-1.66,31340,31400,30680,246807,3.81E+11,2.18E+14,141669337
2016-08-09,31340,-40,-0.13,31480,31580,31140,180464,2.83E+11,2.22E+14,141669337
2016-08-08,31380,160,0.51,31320,31500,31120,222503,3.48E+11,2.22E+14,141669337
2016-08-05,31220,880,2.9,30580,31280,30500,139177,2.16E+11,2.21E+14,141669337
2016-08-04,30340,0,0,30380,30660,30340,140199,2.14E+11,2.15E+14,141669337
2016-08-03,30340,-620,-2,30960,30960,30340,150098,2.30E+11,2.15E+14,141669337
2016-08-02,30960,-400,-1.28,31360,31360,30920,166316,2.59E+11,2.19E+14,141669337
2016-08-01,31360,580,1.88,31380,31600,31200,230308,3.62E+11,2.22E+14,141669337
2016-07-29,30780,640,2.12,30400,31140,30220,299712,4.62E+11,2.18E+14,141669337
2016-07-28,30140,-400,-1.31,30660,30720,29960,190074,2.87E+11,2.15E+14,142969337
2016-07-27,30540,-60,-0.2,30240,30580,30240,126701,1.93E+11,2.18E+14,142969337
2016-07-26,30600,560,1.86,30000,30620,29960,144570,2.19E+11,2.19E+14,142969337
2016-07-25,30040,-280,-0.92,30000,30460,29900,154650,2.33E+11,2.15E+14,142969337
2016-07-22,30320,-540,-1.75,30120,30560,30120,171703,2.60E+11,2.17E+14,142969337
2016-07-21,30860,60,0.19,30800,30940,30740,170894,2.64E+11,2.21E+14,142969337
2016-07-20,30800,140,0.46,30660,30840,30480,155463,2.39E+11,2.20E+14,142969337
2016-07-19,30660,0,0,30560,30800,30440,202445,3.10E+11,2.19E+14,142969337
2016-07-18,30660,300,0.99,30360,30660,30000,231344,3.52E+11,2.19E+14,142969337
2016-07-15,30360,360,1.2,30000,30440,29720,232463,3.51E+11,2.17E+14,142969337
2016-07-14,30000,380,1.28,29620,30000,29520,248605,3.71E+11,2.14E+14,142969337
2016-07-13,29620,340,1.16,29920,29920,29260,200198,2.96E+11,2.12E+14,142969337
2016-07-12,29280,-500,-1.68,29980,30100,29200,220494,3.27E+11,2.09E+14,142969337
2016-07-11,29780,580,1.99,29200,30000,29200,281136,4.19E+11,2.13E+14,142969337
2016-07-08,29200,200,0.69,29000,29500,28980,269963,3.95E+11,2.09E+14,142969337
2016-07-07,29000,580,2.04,28420,29000,28320,229904,3.31E+11,2.07E+14,142969337
2016-07-06,28420,-960,-3.27,28940,29040,28240,334983,4.78E+11,2.03E+14,142969337
2016-07-05,29380,60,0.2,29320,29500,29240,157407,2.31E+11,2.10E+14,142969337
2016-07-04,29320,0,0,29280,29480,29020,159900,2.34E+11,2.10E+14,142969337
2016-07-01,29320,820,2.88,28540,29580,28540,287872,4.21E+11,2.10E+14,142969337
2016-06-30,28500,580,2.08,28160,28900,27940,273434,3.89E+11,2.04E+14,142969337
2016-06-29,27920,-60,-0.21,28160,28240,27820,210541,2.95E+11,2.00E+14,142969337
2016-06-28,27980,20,0.07,27800,28080,27580,214379,2.99E+11,2.00E+14,142969337
2016-06-27,27960,-40,-0.14,28000,28100,27700,236780,3.30E+11,2.00E+14,142969337
2016-06-24,28000,-600,-2.1,28900,28900,27200,411052,5.78E+11,2.00E+14,142969337
2016-06-23,28600,-300,-1.04,28880,28900,28540,225126,3.23E+11,2.04E+14,142969337
2016-06-22,28900,-60,-0.21,28920,29000,28620,178965,2.58E+11,2.07E+14,142969337
2016-06-21,28960,340,1.19,28640,28980,28520,200411,2.89E+11,2.07E+14,142969337
2016-06-20,28620,100,0.35,28540,28960,28520,270316,3.88E+11,2.05E+14,142969337
2016-06-17,28520,340,1.21,28200,28700,28200,328394,4.69E+11,2.04E+14,142969337
2016-06-16,28180,-80,-0.28,28260,28340,27900,292431,4.10E+11,2.01E+14,142969337
2016-06-15,28260,660,2.39,27700,28320,27660,306689,4.30E+11,2.02E+14,142969337
2016-06-14,27600,180,0.66,27420,27720,27380,245461,3.38E+11,1.97E+14,142969337
2016-06-13,27420,-700,-2.49,27920,27920,27240,304966,4.20E+11,1.96E+14,142969337
2016-06-10,28120,-480,-1.68,28480,28500,28080,289681,4.09E+11,2.01E+14,142969337
2016-06-09,28600,480,1.71,28160,28600,28120,515375,7.33E+11,2.04E+14,142969337
2016-06-08,28120,160,0.57,28380,28380,27780,376162,5.27E+11,2.01E+14,142969337
2016-06-07,27960,420,1.53,27720,28040,27600,462843,6.46E+11,2.00E+14,142969337
2016-06-03,27540,240,0.88,27400,27580,27280,341324,4.68E+11,1.97E+14,142969337
2016-06-02,27300,640,2.4,27000,27440,26920,476139,6.47E+11,1.95E+14,142969337
2016-06-01,26660,820,3.17,25960,26820,25900,470080,6.23E+11,1.91E+14,142969337
2016-05-31,25840,240,0.94,25600,26000,25360,1250554,1.61E+12,1.85E+14,142969337
2016-05-30,25600,-40,-0.16,25940,25940,25480,206307,2.65E+11,1.83E+14,142969337
2016-05-27,25640,-280,-1.08,26000,26020,25460,274891,3.54E+11,1.83E+14,142969337
2016-05-26,25920,20,0.08,25980,26060,25900,253073,3.29E+11,1.85E+14,142969337
2016-05-25,25900,480,1.89,25660,25960,25480,237255,3.06E+11,1.85E+14,142969337
2016-05-24,25420,-300,-1.17,25720,25780,25360,208692,2.66E+11,1.82E+14,142969337
2016-05-23,25720,340,1.34,25380,25720,25380,162251,2.07E+11,1.84E+14,142969337
2016-05-20,25380,-20,-0.08,25400,25600,25380,159211,2.03E+11,1.81E+14,142969337
2016-05-19,25400,40,0.16,25360,25540,25320,200249,2.54E+11,1.82E+14,142969337
2016-05-18,25360,80,0.32,25280,25420,25100,183392,2.32E+11,1.81E+14,142969337
2016-05-17,25280,320,1.28,24980,25300,24980,183671,2.31E+11,1.81E+14,142969337
2016-05-16,24960,-100,-0.4,25060,25260,24940,234403,2.94E+11,1.78E+14,142969337
2016-05-13,25060,-560,-2.19,25620,25620,25020,245698,3.09E+11,1.79E+14,142969337
2016-05-12,25620,-220,-0.85,25840,25840,25500,152302,1.95E+11,1.83E+14,142969337
2016-05-11,25840,-80,-0.31,25920,25980,25740,176688,2.28E+11,1.85E+14,142969337
2016-05-10,25920,-60,-0.23,25980,26000,25760,171191,2.22E+11,1.85E+14,142969337
2016-05-09,25980,180,0.7,25800,26000,25700,312894,4.05E+11,1.86E+14,142969337
2016-05-04,25800,580,2.3,25440,25800,25240,294055,3.75E+11,1.84E+14,142969337
2016-05-03,25220,220,0.88,25340,25400,25120,158066,2.00E+11,1.80E+14,142969337
2016-05-02,25000,100,0.4,24940,25240,24900,140552,1.76E+11,1.79E+14,142969337
2016-04-29,24900,-400,-1.58,25200,25340,24840,325078,4.06E+11,1.81E+14,145069337
2016-04-28,25300,-700,-2.69,26000,26000,25220,293069,3.73E+11,1.84E+14,145069337
2016-04-27,26000,80,0.31,25880,26000,25720,165946,2.15E+11,1.89E+14,145069337
2016-04-26,25920,300,1.17,25700,26100,25660,166901,2.17E+11,1.88E+14,145069337
2016-04-25,25620,20,0.08,25700,25700,25420,91957,1.18E+11,1.86E+14,145069337
2016-04-22,25600,-280,-1.08,25880,25880,25540,114830,1.47E+11,1.86E+14,145069337
2016-04-21,25880,-100,-0.38,26000,26020,25760,145089,1.88E+11,1.88E+14,145069337
2016-04-20,25980,220,0.85,25640,26000,25640,171972,2.23E+11,1.88E+14,145069337
2016-04-19,25760,-220,-0.85,25880,25920,25660,144766,1.87E+11,1.87E+14,145069337
2016-04-18,25980,-20,-0.08,25900,26100,25840,128474,1.67E+11,1.88E+14,145069337
2016-04-15,26000,0,0,26180,26200,25800,136599,1.77E+11,1.89E+14,145069337
2016-04-14,26000,500,1.96,26000,26040,25780,335327,4.35E+11,1.89E+14,145069337
2016-04-12,25500,180,0.71,25400,25620,25320,134054,1.71E+11,1.85E+14,145069337
2016-04-11,25320,400,1.61,24920,25420,24920,120693,1.52E+11,1.84E+14,145069337
2016-04-08,24920,-460,-1.81,25380,25380,24800,251868,3.15E+11,1.81E+14,145069337
2016-04-07,25380,-320,-1.25,26000,26000,25160,258795,3.30E+11,1.84E+14,145069337
2016-04-06,25700,500,1.98,25380,25820,25360,184234,2.36E+11,1.86E+14,145069337
2016-04-05,25200,-900,-3.45,25980,25980,25200,236319,3.01E+11,1.83E+14,145069337
2016-04-04,26100,520,2.03,25580,26100,25580,188046,2.44E+11,1.89E+14,145069337
2016-04-01,25580,-660,-2.52,25980,26180,25420,271156,3.50E+11,1.86E+14,145069337
2016-03-31,26240,80,0.31,26120,26280,25960,382615,5.00E+11,1.90E+14,145069337
2016-03-30,26160,360,1.4,26200,26420,26040,267605,3.51E+11,1.90E+14,145069337
2016-03-29,25800,-80,-0.31,25880,26000,25700,172454,2.23E+11,1.87E+14,145069337
2016-03-28,25880,120,0.47,25760,26000,25760,121218,1.57E+11,1.88E+14,145069337
2016-03-25,25760,120,0.47,25660,25800,25560,143446,1.85E+11,1.87E+14,145069337
2016-03-24,25640,60,0.23,25580,25800,25320,218795,2.80E+11,1.86E+14,145069337
2016-03-23,25580,200,0.79,25380,25580,25240,197418,2.51E+11,1.86E+14,145069337
2016-03-22,25380,40,0.16,25340,25580,25240,202872,2.57E+11,1.84E+14,145069337
2016-03-21,25340,-120,-0.47,25480,25580,25160,181170,2.30E+11,1.84E+14,145069337
2016-03-18,25460,200,0.79,25560,25560,25260,225314,2.86E+11,1.85E+14,145069337
2016-03-17,25260,140,0.56,25300,25920,25140,246869,3.15E+11,1.83E+14,145069337
2016-03-16,25120,60,0.24,25120,25260,25060,146856,1.85E+11,1.82E+14,145069337
2016-03-15,25060,-40,-0.16,25100,25280,24920,172808,2.17E+11,1.82E+14,145069337
2016-03-14,25100,120,0.48,25340,25460,24980,217154,2.74E+11,1.82E+14,145069337
2016-03-11,24980,480,1.96,24500,25060,24320,267225,3.32E+11,1.81E+14,145069337
2016-03-10,24500,620,2.6,24160,24720,24020,283540,3.47E+11,1.78E+14,145069337
2016-03-09,23880,40,0.17,23760,23980,23540,183380,2.18E+11,1.73E+14,145069337
2016-03-08,23840,-620,-2.53,24460,24480,23720,216202,2.60E+11,1.73E+14,145069337
2016-03-07,24460,160,0.66,24400,24620,24300,131376,1.60E+11,1.77E+14,145069337
2016-03-04,24300,-100,-0.41,24400,24560,24040,201490,2.46E+11,1.76E+14,145069337
2016-03-03,24400,460,1.92,24260,24400,24040,218991,2.65E+11,1.77E+14,145069337
2016-03-02,23940,380,1.61,24000,24140,23920,236372,2.84E+11,1.74E+14,145069337
2016-02-29,23560,120,0.51,23580,23880,23520,288680,3.42E+11,1.71E+14,145069337
2016-02-26,23440,-140,-0.59,23600,23740,23440,177344,2.09E+11,1.70E+14,145069337
2016-02-25,23580,140,0.6,23440,23740,23440,133635,1.58E+11,1.71E+14,145069337
2016-02-24,23440,-180,-0.76,23560,23580,23220,140484,1.65E+11,1.70E+14,145069337
2016-02-23,23620,120,0.51,23580,23780,23460,147674,1.74E+11,1.71E+14,145069337
2016-02-22,23500,-300,-1.26,23800,23840,23320,174899,2.06E+11,1.70E+14,145069337
2016-02-19,23800,60,0.25,23740,23900,23480,176852,2.09E+11,1.73E+14,145069337
2016-02-18,23740,40,0.17,24060,24060,23560,222481,2.65E+11,1.72E+14,145069337
2016-02-17,23700,340,1.46,23580,24020,23380,246062,2.91E+11,1.72E+14,145069337
2016-02-16,23360,280,1.21,23160,23580,23140,180401,2.11E+11,1.69E+14,145069337
2016-02-15,23080,480,2.12,23080,23200,22880,183146,2.11E+11,1.67E+14,145069337
2016-02-12,22600,0,0,22600,23020,22440,256232,2.92E+11,1.64E+14,145069337
2016-02-11,22600,-680,-2.92,22360,22740,22360,305262,3.44E+11,1.64E+14,145069337
2016-02-05,23280,160,0.69,23120,23380,23120,188094,2.19E+11,1.69E+14,145069337
2016-02-04,23120,200,0.87,23000,23220,22960,247959,2.87E+11,1.68E+14,145069337
2016-02-03,22920,-200,-0.87,23000,23040,22740,174507,2.00E+11,1.66E+14,145069337
2016-02-02,23120,-140,-0.6,23220,23320,22940,166348,1.93E+11,1.68E+14,145069337
2016-02-01,23260,260,1.13,23040,23260,23020,259979,3.01E+11,1.69E+14,145069337
2016-01-29,23000,100,0.44,22800,23000,22320,436983,4.96E+11,1.67E+14,145069337
2016-01-28,22900,-600,-2.55,23280,23360,22780,315912,3.62E+11,1.69E+14,147299337
2016-01-27,23500,760,3.34,22520,23500,22520,276237,3.19E+11,1.73E+14,147299337
2016-01-26,22740,-500,-2.15,23100,23140,22720,152399,1.74E+11,1.67E+14,147299337
2016-01-25,23240,-120,-0.51,23440,23520,23120,159913,1.86E+11,1.71E+14,147299337
2016-01-22,23360,740,3.27,22900,23360,22900,147528,1.71E+11,1.72E+14,147299337
2016-01-21,22620,-140,-0.62,22660,23100,22500,190352,2.17E+11,1.67E+14,147299337
2016-01-20,22760,-660,-2.82,23200,23200,22640,167052,1.91E+11,1.68E+14,147299337
2016-01-19,23420,900,4,22560,23420,22560,207242,2.39E+11,1.72E+14,147299337
2016-01-18,22520,-120,-0.53,21760,22660,21760,320214,3.57E+11,1.66E+14,147299337
2016-01-15,22640,-120,-0.53,22800,23040,22480,209464,2.38E+11,1.67E+14,147299337
2016-01-14,22760,-200,-0.87,22620,22840,22620,209022,2.37E+11,1.68E+14,147299337
2016-01-13,22960,40,0.17,23060,23180,22960,143316,1.65E+11,1.69E+14,147299337
2016-01-12,22920,-120,-0.52,22960,23320,22880,206283,2.38E+11,1.69E+14,147299337
2016-01-11,23040,-380,-1.62,23120,23320,22920,241277,2.79E+11,1.70E+14,147299337
2016-01-08,23420,160,0.69,23260,23720,23260,257763,3.02E+11,1.72E+14,147299337
2016-01-07,23260,-240,-1.02,23320,23660,23020,282388,3.29E+11,1.71E+14,147299337
2016-01-06,23500,-660,-2.73,24160,24160,23360,366752,4.34E+11,1.73E+14,147299337
2016-01-05,24160,60,0.25,24040,24360,23720,216002,2.61E+11,1.78E+14,147299337
2016-01-04,24100,-1100,-4.37,25200,25200,24100,306939,3.75E+11,1.77E+14,147299337
2015-12-30,25200,120,0.48,25200,25440,25080,203958,2.57E+11,1.86E+14,147299337
2015-12-29,25080,-240,-0.95,25300,25320,24820,232944,2.92E+11,1.85E+14,147299337
2015-12-28,25320,-380,-1.48,25700,25780,25320,227230,2.89E+11,1.86E+14,147299337
2015-12-24,25700,-200,-0.77,25900,26000,25700,156151,2.02E+11,1.89E+14,147299337
2015-12-23,25900,60,0.23,25840,25980,25640,207148,2.68E+11,1.91E+14,147299337
2015-12-22,25840,240,0.94,25600,25840,25340,206192,2.64E+11,1.90E+14,147299337
2015-12-21,25600,40,0.16,25560,25700,25220,160466,2.04E+11,1.89E+14,147299337
2015-12-18,25560,-240,-0.93,25300,25760,25280,168369,2.15E+11,1.88E+14,147299337
2015-12-17,25800,-180,-0.69,26020,26160,25500,174677,2.25E+11,1.90E+14,147299337
2015-12-16,25980,440,1.72,25560,26200,25560,207962,2.70E+11,1.91E+14,147299337
2015-12-15,25540,320,1.27,25220,25600,25200,175494,2.23E+11,1.88E+14,147299337
2015-12-14,25220,-460,-1.79,25460,25460,25100,222801,2.82E+11,1.86E+14,147299337
2015-12-11,25680,20,0.08,25660,25900,25440,206729,2.66E+11,1.89E+14,147299337
2015-12-10,25660,400,1.58,25260,25860,25260,303867,3.89E+11,1.89E+14,147299337
2015-12-09,25260,20,0.08,25240,25500,25240,181812,2.30E+11,1.86E+14,147299337
2015-12-08,25240,0,0,25240,25440,25240,138322,1.75E+11,1.86E+14,147299337
2015-12-07,25240,-140,-0.55,25380,25500,25240,196107,2.49E+11,1.86E+14,147299337
2015-12-04,25380,-420,-1.63,25500,25600,25340,192711,2.45E+11,1.87E+14,147299337
2015-12-03,25800,-200,-0.77,25900,25940,25720,166695,2.15E+11,1.90E+14,147299337
2015-12-02,26000,-420,-1.59,26420,26440,25880,229628,3.01E+11,1.91E+14,147299337
2015-12-01,26420,740,2.88,25880,26440,25760,252113,3.30E+11,1.95E+14,147299337
2015-11-30,25680,-860,-3.24,26500,26500,25680,534006,6.89E+11,1.89E+14,147299337
2015-11-27,26540,-160,-0.6,26900,26980,26540,169854,2.27E+11,1.95E+14,147299337
2015-11-26,26700,720,2.77,25980,26800,25980,185800,2.47E+11,1.97E+14,147299337
2015-11-25,25980,0,0,26000,26200,25980,142627,1.86E+11,1.91E+14,147299337
2015-11-24,25980,340,1.33,25640,26100,25640,159560,2.06E+11,1.91E+14,147299337
2015-11-23,25640,-60,-0.23,25700,26040,25620,198820,2.57E+11,1.89E+14,147299337
2015-11-20,25700,-80,-0.31,25780,25920,25560,168720,2.17E+11,1.89E+14,147299337
2015-11-19,25780,160,0.62,25800,25800,25420,192850,2.48E+11,1.90E+14,147299337
2015-11-18,25620,220,0.87,25440,25800,25440,167735,2.15E+11,1.89E+14,147299337
2015-11-17,25400,140,0.55,25500,25800,25400,186184,2.38E+11,1.87E+14,147299337
2015-11-16,25260,-740,-2.85,25820,25820,25260,275705,3.51E+11,1.86E+14,147299337
2015-11-13,26000,-340,-1.29,26340,26340,26000,177677,2.33E+11,1.91E+14,147299337
